devid,window_start,window_end,avg_temperature,avg_humidity,avg_lux
72:a5:12:55:c5:00,2024-01-17T05:40:00Z,2024-01-17T05:45:00Z,25.25,43.07,1969.35
72:a5:12:55:c5:00,2024-01-17T05:45:00Z,2024-01-17T05:50:00Z,25.49,39.22,1856.54
72:a5:12:55:c5:00,2024-01-17T05:50:00Z,2024-01-17T05:55:00Z,25.35,38.13,1875.47
72:a5:12:55:c5:00,2024-01-17T05:55:00Z,2024-01-17T06:00:00Z,24.98,36.7,1868.9
72:a5:12:55:c5:00,2024-01-17T06:00:00Z,2024-01-17T06:05:00Z,24.86,36.51,1989.49
72:a5:12:55:c5:00,2024-01-17T06:05:00Z,2024-01-17T06:10:00Z,24.65,36.35,1978.85
72:a5:12:55:c5:00,2024-01-17T06:10:00Z,2024-01-17T06:15:00Z,25.88,40.74,1999.93
72:a5:12:55:c5:00,2024-01-17T06:15:00Z,2024-01-17T06:20:00Z,24.58,38.04,1945.68
72:a5:12:55:c5:00,2024-01-17T06:20:00Z,2024-01-17T06:25:00Z,24.38,39.13,2060.33
72:a5:12:55:c5:00,2024-01-17T06:25:00Z,2024-01-17T06:30:00Z,25.4,41.03,2050.04
72:a5:12:55:c5:00,2024-01-17T06:30:00Z,2024-01-17T06:35:00Z,24.52,33.28,1989.57
72:a5:12:55:c5:00,2024-01-17T06:35:00Z,2024-01-17T06:40:00Z,24.43,40.56,1971.3
72:a5:12:55:c5:00,2024-01-17T06:40:00Z,2024-01-17T06:45:00Z,24.13,38.11,1965.24
72:a5:12:55:c5:00,2024-01-17T06:45:00Z,2024-01-17T06:50:00Z,24.71,38.87,1981.39
72:a5:12:55:c5:00,2024-01-17T06:50:00Z,2024-01-17T06:55:00Z,24.95,36.34,1915.99
72:a5:12:55:c5:00,2024-01-17T06:55:00Z,2024-01-17T07:00:00Z,25.15,36.49,1942.42
72:a5:12:55:c5:00,2024-01-17T07:00:00Z,2024-01-17T07:05:00Z,25.4,39.39,1983.46
72:a5:12:55:c5:00,2024-01-17T07:05:00Z,2024-01-17T07:10:00Z,25.15,43.18,1949.96
72:a5:12:55:c5:00,2024-01-17T07:10:00Z,2024-01-17T07:15:00Z,24.72,40.42,2029.91
72:a5:12:55:c5:00,2024-01-17T07:15:00Z,2024-01-17T07:20:00Z,24.71,40.94,1913.9
72:a5:12:55:c5:00,2024-01-17T07:20:00Z,2024-01-17T07:25:00Z,25.14,38.02,1910.16
72:a5:12:55:c5:00,2024-01-17T07:25:00Z,2024-01-17T07:30:00Z,25.59,37.21,1907.38
72:a5:12:55:c5:00,2024-01-17T07:30:00Z,2024-01-17T07:35:00Z,24.91,36.85,1912.7
72:a5:12:55:c5:00,2024-01-17T07:35:00Z,2024-01-17T07:40:00Z,24.55,37.43,1892.25
72:a5:12:55:c5:00,2024-01-17T07:40:00Z,2024-01-17T07:45:00Z,24.23,34.3,1948.11
72:a5:12:55:c5:00,2024-01-17T07:45:00Z,2024-01-17T07:50:00Z,23.96,36.96,1933.6
72:a5:12:55:c5:00,2024-01-17T07:50:00Z,2024-01-17T07:55:00Z,25.23,37.29,1901.26
72:a5:12:55:c5:00,2024-01-17T07:55:00Z,2024-01-17T08:00:00Z,25.18,38.06,2006.92
72:a5:12:55:c5:00,2024-01-17T08:00:00Z,2024-01-17T08:05:00Z,24.68,39.87,1845.85
72:a5:12:55:c5:00,2024-01-17T08:05:00Z,2024-01-17T08:10:00Z,24.25,40.33,1802.05
72:a5:12:55:c5:00,2024-01-17T08:10:00Z,2024-01-17T08:15:00Z,25.17,39.58,1765.54
72:a5:12:55:c5:00,2024-01-17T08:15:00Z,2024-01-17T08:20:00Z,24.04,38.44,1777.76
72:a5:12:55:c5:00,2024-01-17T08:20:00Z,2024-01-17T08:25:00Z,24.9,35.68,1843.44
72:a5:12:55:c5:00,2024-01-17T08:25:00Z,2024-01-17T08:30:00Z,24.31,38.46,1777.67
72:a5:12:55:c5:00,2024-01-17T08:30:00Z,2024-01-17T08:35:00Z,23.97,37.66,1696.94
72:a5:12:55:c5:00,2024-01-17T08:35:00Z,2024-01-17T08:40:00Z,24.69,40.54,1755.59
72:a5:12:55:c5:00,2024-01-17T08:40:00Z,2024-01-17T08:45:00Z,24.58,41.43,1769.63
72:a5:12:55:c5:00,2024-01-17T08:45:00Z,2024-01-17T08:50:00Z,24.54,41.48,1672.37
72:a5:12:55:c5:00,2024-01-17T08:50:00Z,2024-01-17T08:55:00Z,24.38,41.12,1714.95
72:a5:12:55:c5:00,2024-01-17T08:55:00Z,2024-01-17T09:00:00Z,24.31,39.34,1798.07
72:a5:12:55:c5:00,2024-01-17T09:00:00Z,2024-01-17T09:05:00Z,24.97,40.47,1304.8
72:a5:12:55:c5:00,2024-01-17T09:05:00Z,2024-01-17T09:10:00Z,24.25,40.02,1339.19
72:a5:12:55:c5:00,2024-01-17T09:10:00Z,2024-01-17T09:15:00Z,23.97,38.5,1403.63
72:a5:12:55:c5:00,2024-01-17T09:15:00Z,2024-01-17T09:20:00Z,23.6,43.5,1435.43
72:a5:12:55:c5:00,2024-01-17T09:20:00Z,2024-01-17T09:25:00Z,24.14,41.17,1332.76
72:a5:12:55:c5:00,2024-01-17T09:25:00Z,2024-01-17T09:30:00Z,23.85,39.02,1406.61
72:a5:12:55:c5:00,2024-01-17T09:30:00Z,2024-01-17T09:35:00Z,23.55,39.86,1483.44
72:a5:12:55:c5:00,2024-01-17T09:35:00Z,2024-01-17T09:40:00Z,23.35,39.78,1418.33
72:a5:12:55:c5:00,2024-01-17T09:40:00Z,2024-01-17T09:45:00Z,23.49,41.6,1470.56
72:a5:12:55:c5:00,2024-01-17T09:45:00Z,2024-01-17T09:50:00Z,21.63,43.65,1378.69
72:a5:12:55:c5:00,2024-01-17T09:50:00Z,2024-01-17T09:55:00Z,23.66,40.82,1365.62
72:a5:12:55:c5:00,2024-01-17T09:55:00Z,2024-01-17T10:00:00Z,23.24,37.01,1465.15
72:a5:12:55:c5:00,2024-01-17T10:00:00Z,2024-01-17T10:05:00Z,23.46,43.62,1022.16
72:a5:12:55:c5:00,2024-01-17T10:05:00Z,2024-01-17T10:10:00Z,22.51,43.69,928.86
72:a5:12:55:c5:00,2024-01-17T10:10:00Z,2024-01-17T10:15:00Z,21.79,43.55,951.95
72:a5:12:55:c5:00,2024-01-17T10:15:00Z,2024-01-17T10:20:00Z,22.47,42.75,1093.87
72:a5:12:55:c5:00,2024-01-17T10:20:00Z,2024-01-17T10:25:00Z,21.87,44.43,944.53
72:a5:12:55:c5:00,2024-01-17T10:25:00Z,2024-01-17T10:30:00Z,22.78,44.13,1056.06
72:a5:12:55:c5:00,2024-01-17T10:30:00Z,2024-01-17T10:35:00Z,22.67,43.95,971.31
72:a5:12:55:c5:00,2024-01-17T10:35:00Z,2024-01-17T10:40:00Z,23.07,44.83,999.81
72:a5:12:55:c5:00,2024-01-17T10:40:00Z,2024-01-17T10:45:00Z,22.03,43.14,1017.68
72:a5:12:55:c5:00,2024-01-17T10:45:00Z,2024-01-17T10:50:00Z,22.52,43.03,873.94
72:a5:12:55:c5:00,2024-01-17T10:50:00Z,2024-01-17T10:55:00Z,21.68,46.76,912.24
72:a5:12:55:c5:00,2024-01-17T10:55:00Z,2024-01-17T11:00:00Z,22.92,45.12,1005.18
72:a5:12:55:c5:00,2024-01-17T11:00:00Z,2024-01-17T11:05:00Z,21.61,48.55,474.18
72:a5:12:55:c5:00,2024-01-17T11:05:00Z,2024-01-17T11:10:00Z,21.59,49.35,577.43
72:a5:12:55:c5:00,2024-01-17T11:10:00Z,2024-01-17T11:15:00Z,21.3,47.95,421.27
72:a5:12:55:c5:00,2024-01-17T11:15:00Z,2024-01-17T11:20:00Z,21.54,48.75,551.55
72:a5:12:55:c5:00,2024-01-17T11:20:00Z,2024-01-17T11:25:00Z,22.26,43.74,435.06
72:a5:12:55:c5:00,2024-01-17T11:25:00Z,2024-01-17T11:30:00Z,21.12,47.3,496.51
72:a5:12:55:c5:00,2024-01-17T11:30:00Z,2024-01-17T11:35:00Z,21.38,46.53,453.78
72:a5:12:55:c5:00,2024-01-17T11:35:00Z,2024-01-17T11:40:00Z,20.64,50.25,631.78
72:a5:12:55:c5:00,2024-01-17T11:40:00Z,2024-01-17T11:45:00Z,20.77,48.75,437.27
72:a5:12:55:c5:00,2024-01-17T11:45:00Z,2024-01-17T11:50:00Z,21.35,45.63,510.31
72:a5:12:55:c5:00,2024-01-17T11:50:00Z,2024-01-17T11:55:00Z,21.96,47.64,414.03
72:a5:12:55:c5:00,2024-01-17T11:55:00Z,2024-01-17T12:00:00Z,21.14,47.23,613.61
72:a5:12:55:c5:00,2024-01-17T12:00:00Z,2024-01-17T12:05:00Z,19.86,50.91,24.08
72:a5:12:55:c5:00,2024-01-17T12:05:00Z,2024-01-17T12:10:00Z,19.76,47.96,8.22
72:a5:12:55:c5:00,2024-01-17T12:10:00Z,2024-01-17T12:15:00Z,19.68,50.72,88.46
72:a5:12:55:c5:00,2024-01-17T12:15:00Z,2024-01-17T12:20:00Z,20.18,49.54,8.85
72:a5:12:55:c5:00,2024-01-17T12:20:00Z,2024-01-17T12:25:00Z,19.1,50.56,13.17
72:a5:12:55:c5:00,2024-01-17T12:25:00Z,2024-01-17T12:30:00Z,20.77,48.55,7.9
72:a5:12:55:c5:00,2024-01-17T12:30:00Z,2024-01-17T12:35:00Z,19.6,48.83,33.82
72:a5:12:55:c5:00,2024-01-17T12:35:00Z,2024-01-17T12:40:00Z,20.43,52.35,-29.55
72:a5:12:55:c5:00,2024-01-17T12:40:00Z,2024-01-17T12:45:00Z,19.24,47.9,-12.86
72:a5:12:55:c5:00,2024-01-17T12:45:00Z,2024-01-17T12:50:00Z,20.4,48.04,48.62
72:a5:12:55:c5:00,2024-01-17T12:50:00Z,2024-01-17T12:55:00Z,20.4,49.9,16.64
72:a5:12:55:c5:00,2024-01-17T12:55:00Z,2024-01-17T13:00:00Z,20.23,48.46,-6.85
72:a5:12:55:c5:00,2024-01-17T13:00:00Z,2024-01-17T13:05:00Z,18.11,51.34,-84.03
72:a5:12:55:c5:00,2024-01-17T13:05:00Z,2024-01-17T13:10:00Z,18.86,53.32,89.88
72:a5:12:55:c5:00,2024-01-17T13:10:00Z,2024-01-17T13:15:00Z,18.0,50.1,-39.69
72:a5:12:55:c5:00,2024-01-17T13:15:00Z,2024-01-17T13:20:00Z,18.55,51.09,59.23
72:a5:12:55:c5:00,2024-01-17T13:20:00Z,2024-01-17T13:25:00Z,19.32,57.21,10.55
72:a5:12:55:c5:00,2024-01-17T13:25:00Z,2024-01-17T13:30:00Z,19.18,54.02,-77.61
72:a5:12:55:c5:00,2024-01-17T13:30:00Z,2024-01-17T13:35:00Z,18.72,51.61,75.14
72:a5:12:55:c5:00,2024-01-17T13:35:00Z,2024-01-17T13:40:00Z,18.12,53.94,15.27
72:a5:12:55:c5:00,2024-01-17T13:40:00Z,2024-01-17T13:45:00Z,19.09,54.24,80.12
72:a5:12:55:c5:00,2024-01-17T13:45:00Z,2024-01-17T13:50:00Z,18.72,55.09,-10.94
72:a5:12:55:c5:00,2024-01-17T13:50:00Z,2024-01-17T13:55:00Z,17.31,52.85,42.24
72:a5:12:55:c5:00,2024-01-17T13:55:00Z,2024-01-17T14:00:00Z,19.18,55.06,-105.75
72:a5:12:55:c5:00,2024-01-17T14:00:00Z,2024-01-17T14:05:00Z,17.49,51.92,-30.01
72:a5:12:55:c5:00,2024-01-17T14:05:00Z,2024-01-17T14:10:00Z,18.22,53.89,-76.38
72:a5:12:55:c5:00,2024-01-17T14:10:00Z,2024-01-17T14:15:00Z,16.84,56.33,-22.49
72:a5:12:55:c5:00,2024-01-17T14:15:00Z,2024-01-17T14:20:00Z,15.59,56.66,28.31
72:a5:12:55:c5:00,2024-01-17T14:20:00Z,2024-01-17T14:25:00Z,17.67,54.18,-36.27
72:a5:12:55:c5:00,2024-01-17T14:25:00Z,2024-01-17T14:30:00Z,17.67,56.52,51.83
72:a5:12:55:c5:00,2024-01-17T14:30:00Z,2024-01-17T14:35:00Z,16.49,54.75,-51.4
72:a5:12:55:c5:00,2024-01-17T14:35:00Z,2024-01-17T14:40:00Z,16.91,55.45,53.11
72:a5:12:55:c5:00,2024-01-17T14:40:00Z,2024-01-17T14:45:00Z,19.15,58.05,78.59
72:a5:12:55:c5:00,2024-01-17T14:45:00Z,2024-01-17T14:50:00Z,17.32,57.82,60.81
72:a5:12:55:c5:00,2024-01-17T14:50:00Z,2024-01-17T14:55:00Z,17.94,54.01,-20.65
72:a5:12:55:c5:00,2024-01-17T14:55:00Z,2024-01-17T15:00:00Z,17.11,53.89,-127.53
72:a5:12:55:c5:00,2024-01-17T15:00:00Z,2024-01-17T15:05:00Z,15.21,57.66,34.93
72:a5:12:55:c5:00,2024-01-17T15:05:00Z,2024-01-17T15:10:00Z,16.36,58.43,-7.51
72:a5:12:55:c5:00,2024-01-17T15:10:00Z,2024-01-17T15:15:00Z,16.31,57.17,-58.7
72:a5:12:55:c5:00,2024-01-17T15:15:00Z,2024-01-17T15:20:00Z,16.22,60.57,-33.38
72:a5:12:55:c5:00,2024-01-17T15:20:00Z,2024-01-17T15:25:00Z,16.4,59.18,86.07
72:a5:12:55:c5:00,2024-01-17T15:25:00Z,2024-01-17T15:30:00Z,16.62,59.3,-68.24
72:a5:12:55:c5:00,2024-01-17T15:30:00Z,2024-01-17T15:35:00Z,16.37,55.95,28.1
72:a5:12:55:c5:00,2024-01-17T15:35:00Z,2024-01-17T15:40:00Z,15.71,60.82,13.08
72:a5:12:55:c5:00,2024-01-17T15:40:00Z,2024-01-17T15:45:00Z,16.76,52.84,-21.44
72:a5:12:55:c5:00,2024-01-17T15:45:00Z,2024-01-17T15:50:00Z,15.29,60.15,38.67
72:a5:12:55:c5:00,2024-01-17T15:50:00Z,2024-01-17T15:55:00Z,15.23,60.35,97.93
72:a5:12:55:c5:00,2024-01-17T15:55:00Z,2024-01-17T16:00:00Z,16.91,57.62,-17.76
72:a5:12:55:c5:00,2024-01-17T16:00:00Z,2024-01-17T16:05:00Z,15.97,62.94,-14.59
72:a5:12:55:c5:00,2024-01-17T16:05:00Z,2024-01-17T16:10:00Z,15.64,60.27,37.32
72:a5:12:55:c5:00,2024-01-17T16:10:00Z,2024-01-17T16:15:00Z,14.83,60.52,55.09
72:a5:12:55:c5:00,2024-01-17T16:15:00Z,2024-01-17T16:20:00Z,15.25,61.07,-7.66
72:a5:12:55:c5:00,2024-01-17T16:20:00Z,2024-01-17T16:25:00Z,15.51,66.77,-18.32
72:a5:12:55:c5:00,2024-01-17T16:25:00Z,2024-01-17T16:30:00Z,14.71,63.08,-133.06
72:a5:12:55:c5:00,2024-01-17T16:30:00Z,2024-01-17T16:35:00Z,15.23,61.79,-46.68
72:a5:12:55:c5:00,2024-01-17T16:35:00Z,2024-01-17T16:40:00Z,16.06,58.57,-68.36
72:a5:12:55:c5:00,2024-01-17T16:40:00Z,2024-01-17T16:45:00Z,16.53,60.68,41.08
72:a5:12:55:c5:00,2024-01-17T16:45:00Z,2024-01-17T16:50:00Z,15.42,58.77,-14.63
72:a5:12:55:c5:00,2024-01-17T16:50:00Z,2024-01-17T16:55:00Z,16.12,62.04,-16.98
72:a5:12:55:c5:00,2024-01-17T16:55:00Z,2024-01-17T17:00:00Z,14.52,60.67,-0.54
72:a5:12:55:c5:00,2024-01-17T17:00:00Z,2024-01-17T17:05:00Z,15.57,59.34,-52.21
72:a5:12:55:c5:00,2024-01-17T17:05:00Z,2024-01-17T17:10:00Z,14.69,61.75,93.19
72:a5:12:55:c5:00,2024-01-17T17:10:00Z,2024-01-17T17:15:00Z,15.35,59.89,77.89
72:a5:12:55:c5:00,2024-01-17T17:15:00Z,2024-01-17T17:20:00Z,15.02,61.89,97.09
72:a5:12:55:c5:00,2024-01-17T17:20:00Z,2024-01-17T17:25:00Z,15.96,59.87,41.01
72:a5:12:55:c5:00,2024-01-17T17:25:00Z,2024-01-17T17:30:00Z,14.65,61.65,-1.77
72:a5:12:55:c5:00,2024-01-17T17:30:00Z,2024-01-17T17:35:00Z,15.55,63.09,96.88
72:a5:12:55:c5:00,2024-01-17T17:35:00Z,2024-01-17T17:40:00Z,15.0,61.49,-40.86
72:a5:12:55:c5:00,2024-01-17T17:40:00Z,2024-01-17T17:45:00Z,15.08,60.81,-52.27
72:a5:12:55:c5:00,2024-01-17T17:45:00Z,2024-01-17T17:50:00Z,15.06,62.0,-36.09
72:a5:12:55:c5:00,2024-01-17T17:50:00Z,2024-01-17T17:55:00Z,14.66,62.99,31.37
72:a5:12:55:c5:00,2024-01-17T17:55:00Z,2024-01-17T18:00:00Z,15.16,59.38,-45.73
72:a5:12:55:c5:00,2024-01-17T18:00:00Z,2024-01-17T18:05:00Z,14.96,62.52,-9.32
72:a5:12:55:c5:00,2024-01-17T18:05:00Z,2024-01-17T18:10:00Z,15.14,64.64,-96.11
72:a5:12:55:c5:00,2024-01-17T18:10:00Z,2024-01-17T18:15:00Z,15.05,63.15,28.87
72:a5:12:55:c5:00,2024-01-17T18:15:00Z,2024-01-17T18:20:00Z,15.48,62.12,-91.03
72:a5:12:55:c5:00,2024-01-17T18:20:00Z,2024-01-17T18:25:00Z,15.55,63.28,-55.93
72:a5:12:55:c5:00,2024-01-17T18:25:00Z,2024-01-17T18:30:00Z,14.37,62.9,73.03
72:a5:12:55:c5:00,2024-01-17T18:30:00Z,2024-01-17T18:35:00Z,15.52,63.51,70.82
72:a5:12:55:c5:00,2024-01-17T18:35:00Z,2024-01-17T18:40:00Z,14.29,57.95,22.46
72:a5:12:55:c5:00,2024-01-17T18:40:00Z,2024-01-17T18:45:00Z,15.35,58.89,16.54
72:a5:12:55:c5:00,2024-01-17T18:45:00Z,2024-01-17T18:50:00Z,15.37,64.01,-31.86
72:a5:12:55:c5:00,2024-01-17T18:50:00Z,2024-01-17T18:55:00Z,13.85,58.99,-46.37
72:a5:12:55:c5:00,2024-01-17T18:55:00Z,2024-01-17T19:00:00Z,15.06,62.8,-21.73
72:a5:12:55:c5:00,2024-01-17T19:00:00Z,2024-01-17T19:05:00Z,14.89,60.89,-90.82
72:a5:12:55:c5:00,2024-01-17T19:05:00Z,2024-01-17T19:10:00Z,14.72,59.6,15.15
72:a5:12:55:c5:00,2024-01-17T19:10:00Z,2024-01-17T19:15:00Z,15.98,62.29,2.93
72:a5:12:55:c5:00,2024-01-17T19:15:00Z,2024-01-17T19:20:00Z,14.78,61.99,-56.01
72:a5:12:55:c5:00,2024-01-17T19:20:00Z,2024-01-17T19:25:00Z,14.69,65.81,94.12
72:a5:12:55:c5:00,2024-01-17T19:25:00Z,2024-01-17T19:30:00Z,15.22,60.34,36.41
72:a5:12:55:c5:00,2024-01-17T19:30:00Z,2024-01-17T19:35:00Z,15.58,64.47,41.51
72:a5:12:55:c5:00,2024-01-17T19:35:00Z,2024-01-17T19:40:00Z,15.09,62.3,-29.24
72:a5:12:55:c5:00,2024-01-17T19:40:00Z,2024-01-17T19:45:00Z,15.87,60.27,-0.08
72:a5:12:55:c5:00,2024-01-17T19:45:00Z,2024-01-17T19:50:00Z,15.49,63.19,37.64
72:a5:12:55:c5:00,2024-01-17T19:50:00Z,2024-01-17T19:55:00Z,13.86,62.72,9.17
72:a5:12:55:c5:00,2024-01-17T19:55:00Z,2024-01-17T20:00:00Z,14.85,61.66,96.11
72:a5:12:55:c5:00,2024-01-17T20:00:00Z,2024-01-17T20:05:00Z,15.33,60.92,-12.23
72:a5:12:55:c5:00,2024-01-17T20:05:00Z,2024-01-17T20:10:00Z,15.96,59.2,-30.27
72:a5:12:55:c5:00,2024-01-17T20:10:00Z,2024-01-17T20:15:00Z,14.09,58.74,38.06
72:a5:12:55:c5:00,2024-01-17T20:15:00Z,2024-01-17T20:20:00Z,17.2,61.91,-75.88
72:a5:12:55:c5:00,2024-01-17T20:20:00Z,2024-01-17T20:25:00Z,15.99,59.94,55.46
72:a5:12:55:c5:00,2024-01-17T20:25:00Z,2024-01-17T20:30:00Z,15.76,60.23,-78.04
72:a5:12:55:c5:00,2024-01-17T20:30:00Z,2024-01-17T20:35:00Z,16.38,60.95,38.32
72:a5:12:55:c5:00,2024-01-17T20:35:00Z,2024-01-17T20:40:00Z,17.08,60.92,-38.9
72:a5:12:55:c5:00,2024-01-17T20:40:00Z,2024-01-17T20:45:00Z,16.19,57.53,28.6
72:a5:12:55:c5:00,2024-01-17T20:45:00Z,2024-01-17T20:50:00Z,16.24,62.96,54.44
72:a5:12:55:c5:00,2024-01-17T20:50:00Z,2024-01-17T20:55:00Z,15.75,60.63,9.21
72:a5:12:55:c5:00,2024-01-17T20:55:00Z,2024-01-17T21:00:00Z,15.58,59.99,-71.98
72:a5:12:55:c5:00,2024-01-17T21:00:00Z,2024-01-17T21:05:00Z,16.18,59.35,-53.81
72:a5:12:55:c5:00,2024-01-17T21:05:00Z,2024-01-17T21:10:00Z,15.97,58.96,-43.72
72:a5:12:55:c5:00,2024-01-17T21:10:00Z,2024-01-17T21:15:00Z,16.05,60.02,-113.7
72:a5:12:55:c5:00,2024-01-17T21:15:00Z,2024-01-17T21:20:00Z,15.65,59.56,67.65
72:a5:12:55:c5:00,2024-01-17T21:20:00Z,2024-01-17T21:25:00Z,16.42,59.92,6.61
72:a5:12:55:c5:00,2024-01-17T21:25:00Z,2024-01-17T21:30:00Z,15.45,61.19,-68.13
72:a5:12:55:c5:00,2024-01-17T21:30:00Z,2024-01-17T21:35:00Z,16.58,60.25,87.34
72:a5:12:55:c5:00,2024-01-17T21:35:00Z,2024-01-17T21:40:00Z,16.44,58.16,-42.08
72:a5:12:55:c5:00,2024-01-17T21:40:00Z,2024-01-17T21:45:00Z,16.55,56.24,15.03
72:a5:12:55:c5:00,2024-01-17T21:45:00Z,2024-01-17T21:50:00Z,16.15,61.82,-49.52
72:a5:12:55:c5:00,2024-01-17T21:50:00Z,2024-01-17T21:55:00Z,18.31,58.01,-121.1
72:a5:12:55:c5:00,2024-01-17T21:55:00Z,2024-01-17T22:00:00Z,17.28,57.54,-81.87
72:a5:12:55:c5:00,2024-01-17T22:00:00Z,2024-01-17T22:05:00Z,16.75,52.53,-26.91
72:a5:12:55:c5:00,2024-01-17T22:05:00Z,2024-01-17T22:10:00Z,17.64,56.68,53.9
72:a5:12:55:c5:00,2024-01-17T22:10:00Z,2024-01-17T22:15:00Z,17.14,56.3,20.79
72:a5:12:55:c5:00,2024-01-17T22:15:00Z,2024-01-17T22:20:00Z,16.89,52.97,8.41
72:a5:12:55:c5:00,2024-01-17T22:20:00Z,2024-01-17T22:25:00Z,16.7,56.91,-120.6
72:a5:12:55:c5:00,2024-01-17T22:25:00Z,2024-01-17T22:30:00Z,17.76,55.0,76.21
72:a5:12:55:c5:00,2024-01-17T22:30:00Z,2024-01-17T22:35:00Z,17.09,61.38,13.42
72:a5:12:55:c5:00,2024-01-17T22:35:00Z,2024-01-17T22:40:00Z,18.08,54.86,-7.17
72:a5:12:55:c5:00,2024-01-17T22:40:00Z,2024-01-17T22:45:00Z,18.1,55.13,67.95
72:a5:12:55:c5:00,2024-01-17T22:45:00Z,2024-01-17T22:50:00Z,18.32,54.25,74.85
72:a5:12:55:c5:00,2024-01-17T22:50:00Z,2024-01-17T22:55:00Z,16.99,58.56,69.28
72:a5:12:55:c5:00,2024-01-17T22:55:00Z,2024-01-17T23:00:00Z,17.79,55.25,-14.83
72:a5:12:55:c5:00,2024-01-17T23:00:00Z,2024-01-17T23:05:00Z,19.09,51.66,-60.21
72:a5:12:55:c5:00,2024-01-17T23:05:00Z,2024-01-17T23:10:00Z,18.42,54.52,59.34
72:a5:12:55:c5:00,2024-01-17T23:10:00Z,2024-01-17T23:15:00Z,18.24,50.35,-81.9
72:a5:12:55:c5:00,2024-01-17T23:15:00Z,2024-01-17T23:20:00Z,19.67,54.36,116.84
72:a5:12:55:c5:00,2024-01-17T23:20:00Z,2024-01-17T23:25:00Z,18.84,56.67,1.68
72:a5:12:55:c5:00,2024-01-17T23:25:00Z,2024-01-17T23:30:00Z,19.09,54.24,-63.65
72:a5:12:55:c5:00,2024-01-17T23:30:00Z,2024-01-17T23:35:00Z,18.21,54.38,-73.91
72:a5:12:55:c5:00,2024-01-17T23:35:00Z,2024-01-17T23:40:00Z,17.97,54.85,-76.66
72:a5:12:55:c5:00,2024-01-17T23:40:00Z,2024-01-17T23:45:00Z,18.36,56.53,8.42
72:a5:12:55:c5:00,2024-01-17T23:45:00Z,2024-01-17T23:50:00Z,18.63,55.53,-0.38
72:a5:12:55:c5:00,2024-01-17T23:50:00Z,2024-01-17T23:55:00Z,18.07,53.99,-74.16
72:a5:12:55:c5:00,2024-01-17T23:55:00Z,2024-01-18T00:00:00Z,18.7,54.91,-21.39
72:a5:12:55:c5:00,2024-01-18T00:00:00Z,2024-01-18T00:05:00Z,18.99,48.23,-82.08
72:a5:12:55:c5:00,2024-01-18T00:05:00Z,2024-01-18T00:10:00Z,19.33,51.55,35.36
72:a5:12:55:c5:00,2024-01-18T00:10:00Z,2024-01-18T00:15:00Z,20.4,47.99,-3.28
72:a5:12:55:c5:00,2024-01-18T00:15:00Z,2024-01-18T00:20:00Z,20.36,49.27,-22.7
72:a5:12:55:c5:00,2024-01-18T00:20:00Z,2024-01-18T00:25:00Z,19.76,43.83,-77.29
72:a5:12:55:c5:00,2024-01-18T00:25:00Z,2024-01-18T00:30:00Z,19.39,50.8,-18.01
72:a5:12:55:c5:00,2024-01-18T00:30:00Z,2024-01-18T00:35:00Z,19.38,48.71,-24.88
72:a5:12:55:c5:00,2024-01-18T00:35:00Z,2024-01-18T00:40:00Z,19.78,52.22,19.06
72:a5:12:55:c5:00,2024-01-18T00:40:00Z,2024-01-18T00:45:00Z,20.39,50.78,10.02
72:a5:12:55:c5:00,2024-01-18T00:45:00Z,2024-01-18T00:50:00Z,20.56,52.25,47.52
72:a5:12:55:c5:00,2024-01-18T00:50:00Z,2024-01-18T00:55:00Z,19.7,47.83,-29.07
72:a5:12:55:c5:00,2024-01-18T00:55:00Z,2024-01-18T01:00:00Z,19.31,52.08,-111.62
72:a5:12:55:c5:00,2024-01-18T01:00:00Z,2024-01-18T01:05:00Z,21.45,51.11,577.1
72:a5:12:55:c5:00,2024-01-18T01:05:00Z,2024-01-18T01:10:00Z,20.8,48.42,461.48
72:a5:12:55:c5:00,2024-01-18T01:10:00Z,2024-01-18T01:15:00Z,20.98,48.47,451.22
72:a5:12:55:c5:00,2024-01-18T01:15:00Z,2024-01-18T01:20:00Z,22.09,47.23,515.05
72:a5:12:55:c5:00,2024-01-18T01:20:00Z,2024-01-18T01:25:00Z,21.79,45.84,535.77
72:a5:12:55:c5:00,2024-01-18T01:25:00Z,2024-01-18T01:30:00Z,21.39,48.42,485.79
72:a5:12:55:c5:00,2024-01-18T01:30:00Z,2024-01-18T01:35:00Z,20.53,43.88,485.32
72:a5:12:55:c5:00,2024-01-18T01:35:00Z,2024-01-18T01:40:00Z,21.42,46.06,494.18
72:a5:12:55:c5:00,2024-01-18T01:40:00Z,2024-01-18T01:45:00Z,21.93,43.35,602.63
72:a5:12:55:c5:00,2024-01-18T01:45:00Z,2024-01-18T01:50:00Z,21.07,45.49,517.48
72:a5:12:55:c5:00,2024-01-18T01:50:00Z,2024-01-18T01:55:00Z,22.1,48.18,459.56
72:a5:12:55:c5:00,2024-01-18T01:55:00Z,2024-01-18T02:00:00Z,22.07,47.9,460.17
72:a5:12:55:c5:00,2024-01-18T02:00:00Z,2024-01-18T02:05:00Z,23.5,44.1,984.95
72:a5:12:55:c5:00,2024-01-18T02:05:00Z,2024-01-18T02:10:00Z,22.68,44.34,1014.27
